"add","file","PRECTOT","PRECSNO","QSH","RHOA","SPEED","TLML","year","month","date"
"Laredo, TX","200008.nc4",8.02605154603953e-06,0,0.0144548416137695,1.13630640506744,7.00644969940186,302.200622558594,"2000","08",2000-08-01
"Laredo, TX","200009.nc4",1.31825026983279e-05,0,0.0126003911718726,1.13867139816284,6.07724952697754,301.350769042969,"2000","09",2000-09-01
"Laredo, TX","200010.nc4",2.7648724426399e-05,0,0.0129510406404734,1.16860258579254,7.38905715942383,295.149932861328,"2000","10",2000-10-01
"Laredo, TX","200011.nc4",4.32465385529213e-05,0,0.00988764688372612,1.19144785404205,6.3627986907959,289.591583251953,"2000","11",2000-11-01
"Laredo, TX","200012.nc4",1.70788935065502e-05,4.84585598314879e-07,0.00650614593178034,1.22385048866272,5.76271820068359,284.095764160156,"2000","12",2000-12-01
"Laredo, TX","200101.nc4",1.15527409434435e-05,0,0.00697621982544661,1.21513569355011,6.36568737030029,285.569396972656,"2001","01",2001-01-01
"Laredo, TX","200102.nc4",1.25868536997586e-05,0,0.00937440246343613,1.19135177135468,7.18083763122559,290.186309814453,"2001","02",2001-02-01
"Laredo, TX","200103.nc4",1.46682768900064e-05,0,0.00846735760569572,1.18893277645111,6.37051105499268,290.0283203125,"2001","03",2001-03-01
"Laredo, TX","200104.nc4",3.24597822327632e-05,0,0.0120655503123999,1.15580713748932,8.15600204467773,297.296051025391,"2001","04",2001-04-01
"Laredo, TX","200105.nc4",5.18529486726038e-06,0,0.0128807462751865,1.14243900775909,7.59951448440552,300.108184814453,"2001","05",2001-05-01
"Laredo, TX","200106.nc4",4.28231942350976e-06,0,0.0147937824949622,1.13234686851501,7.15297222137451,302.481597900391,"2001","06",2001-06-01
"Laredo, TX","200107.nc4",4.66585834146827e-06,0,0.0142791140824556,1.13144373893738,7.76246452331543,302.981475830078,"2001","07",2001-07-01
"Laredo, TX","200108.nc4",1.80007118615322e-05,0,0.0149346645921469,1.13246273994446,7.72383785247803,302.855041503906,"2001","08",2001-08-01
"Laredo, TX","200109.nc4",1.27639295897097e-05,0,0.0157711114734411,1.14702153205872,6.10586404800415,299.109405517578,"2001","09",2001-09-01
"Laredo, TX","200110.nc4",4.79495929539553e-06,0,0.0112455207854509,1.16624307632446,7.0443902015686,295.724212646484,"2001","10",2001-10-01
"Laredo, TX","200111.nc4",2.22823127842275e-05,2.8793647288694e-07,0.0104744546115398,1.18026506900787,6.57918167114258,292.536163330078,"2001","11",2001-11-01
"Laredo, TX","200112.nc4",2.49701424763771e-05,0,0.00803039316087961,1.20340692996979,6.33351421356201,287.539398193359,"2001","12",2001-12-01
"Laredo, TX","200201.nc4",2.89093463834433e-06,1.80342962785573e-11,0.00756490137428045,1.20304143428802,6.85980129241943,287.730377197266,"2002","01",2002-01-01
"Laredo, TX","200202.nc4",4.41713291365886e-06,0,0.00552091747522354,1.21332657337189,6.54382181167603,286.638427734375,"2002","02",2002-02-01
"Laredo, TX","200203.nc4",2.77411709248554e-06,4.59416320944547e-25,0.00798462331295013,1.18205499649048,7.41714096069336,292.05224609375,"2002","03",2002-03-01
"Laredo, TX","200204.nc4",4.08627875003731e-06,0,0.0117588434368372,1.14913702011108,8.3050594329834,298.777404785156,"2002","04",2002-04-01
"Laredo, TX","200205.nc4",8.10239271231694e-06,0,0.0129719777032733,1.14011895656586,8.7416410446167,300.56689453125,"2002","05",2002-05-01
"Laredo, TX","200206.nc4",8.51627919473685e-06,0,0.0140352044254541,1.1298828125,7.38107061386108,302.9013671875,"2002","06",2002-06-01
"Laredo, TX","200207.nc4",2.63619331235532e-05,0,0.017237663269043,1.13831996917725,7.79937553405762,301.161437988281,"2002","07",2002-07-01
"Laredo, TX","200208.nc4",1.22110723168589e-05,0,0.0160541329532862,1.13305461406708,6.91866207122803,302.420532226562,"2002","08",2002-08-01
"Laredo, TX","200209.nc4",5.60762673558202e-05,0,0.0157802253961563,1.14426064491272,5.86226367950439,299.224914550781,"2002","09",2002-09-01
"Laredo, TX","200210.nc4",7.89630794315599e-05,0,0.0145844910293818,1.15706634521484,6.19134140014648,296.465087890625,"2002","10",2002-10-01
"Laredo, TX","200211.nc4",3.14952885673847e-05,0,0.00878739636391401,1.19816195964813,5.98567152023315,289.009521484375,"2002","11",2002-11-01
"Laredo, TX","200212.nc4",6.68457005303935e-06,0,0.00753990840166807,1.20699238777161,6.2033371925354,286.787628173828,"2002","12",2002-12-01
"Laredo, TX","200301.nc4",6.53091638014303e-06,3.0311105553756e-19,0.00680042896419764,1.22121000289917,5.44869184494019,284.915985107422,"2003","01",2003-01-01
"Laredo, TX","200302.nc4",2.70528034889139e-05,2.86667869886514e-07,0.00834512989968061,1.20250523090363,6.33031320571899,287.096984863281,"2003","02",2003-02-01
"Laredo, TX","200303.nc4",1.36779026433942e-05,0,0.00963948294520378,1.1779477596283,6.7771782875061,291.775512695312,"2003","03",2003-03-01
"Laredo, TX","200304.nc4",1.1020080819435e-05,0,0.0114224683493376,1.15750098228455,7.6699275970459,296.481597900391,"2003","04",2003-04-01
"Laredo, TX","200305.nc4",5.23115068062907e-06,0,0.014194562099874,1.13089919090271,7.27002620697021,302.209228515625,"2003","05",2003-05-01
"Laredo, TX","200306.nc4",1.08968706626911e-05,0,0.0163673330098391,1.1282434463501,6.51958465576172,302.554107666016,"2003","06",2003-06-01
"Laredo, TX","200307.nc4",2.69568408839405e-05,0,0.0169541966170073,1.13813412189484,7.01100397109985,301.294708251953,"2003","07",2003-07-01
"Laredo, TX","200308.nc4",2.82424643955892e-05,0,0.0159531403332949,1.1353896856308,6.45377731323242,302.005218505859,"2003","08",2003-08-01
"Laredo, TX","200309.nc4",0.000103177691926248,0,0.0168845895677805,1.1480610370636,5.4658203125,298.651794433594,"2003","09",2003-09-01
"Laredo, TX","200310.nc4",3.14868957502767e-05,0,0.0142487846314907,1.16287791728973,5.75783395767212,295.576416015625,"2003","10",2003-10-01
"Laredo, TX","200311.nc4",1.47320706673781e-05,0,0.0112601323053241,1.18235504627228,7.05367946624756,291.971282958984,"2003","11",2003-11-01
"Laredo, TX","200312.nc4",4.66469919047086e-06,0,0.00695491814985871,1.20689380168915,6.64166021347046,287.344268798828,"2003","12",2003-12-01
"Laredo, TX","200401.nc4",2.45727478613844e-05,0,0.00794549006968737,1.2044426202774,6.40372753143311,287.497589111328,"2004","01",2004-01-01
"Laredo, TX","200402.nc4",7.38134531275136e-06,0,0.00701296841725707,1.20438075065613,6.72958517074585,287.329467773438,"2004","02",2004-02-01
"Laredo, TX","200403.nc4",2.95474146696506e-05,0,0.0109525434672832,1.1730922460556,7.45144319534302,294.161773681641,"2004","03",2004-03-01
"Laredo, TX","200404.nc4",4.52487365691923e-05,0,0.0129749653860927,1.1644674539566,7.52497148513794,294.931274414062,"2004","04",2004-04-01
"Laredo, TX","200405.nc4",1.18961061161826e-05,0,0.0143707534298301,1.1489599943161,8.20365619659424,298.441833496094,"2004","05",2004-05-01
"Laredo, TX","200406.nc4",6.54910763842054e-05,0,0.0163183752447367,1.13492155075073,7.74948453903198,301.560272216797,"2004","06",2004-06-01
"Laredo, TX","200407.nc4",8.57605118653737e-06,0,0.0166375767439604,1.13609898090363,6.87099838256836,301.572448730469,"2004","07",2004-07-01
"Laredo, TX","200408.nc4",1.51126432683668e-05,0,0.0158512406051159,1.13467872142792,6.36187601089478,302.257629394531,"2004","08",2004-08-01
"Laredo, TX","200409.nc4",2.01791863219114e-05,0,0.0164511781185865,1.14448368549347,5.43871688842773,299.570037841797,"2004","09",2004-09-01
"Laredo, TX","200410.nc4",1.30611269923975e-05,0,0.015256660990417,1.14601826667786,6.88176584243774,298.9189453125,"2004","10",2004-10-01
"Laredo, TX","200411.nc4",2.23413608182454e-05,0,0.00983496382832527,1.18126654624939,6.51816654205322,292.218933105469,"2004","11",2004-11-01
"Laredo, TX","200412.nc4",2.70942109636962e-06,9.31841043438908e-07,0.0065425718203187,1.212033867836,5.78075170516968,286.613037109375,"2004","12",2004-12-01
"Laredo, TX","200501.nc4",1.95017510122852e-05,0,0.00833735801279545,1.19923937320709,6.24056053161621,288.928863525391,"2005","01",2005-01-01
"Laredo, TX","200502.nc4",2.09861209441442e-05,0,0.00884571764618158,1.19513142108917,5.7572021484375,289.388854980469,"2005","02",2005-02-01
"Laredo, TX","200503.nc4",2.0213459720253e-05,0,0.00884305965155363,1.1755645275116,6.73953104019165,292.549560546875,"2005","03",2005-03-01
"Laredo, TX","200504.nc4",2.75090474133322e-06,0,0.00857548043131828,1.15971386432648,7.63592433929443,296.665466308594,"2005","04",2005-04-01
"Laredo, TX","200505.nc4",7.49804530641995e-06,0,0.012825895100832,1.14335477352142,7.25262022018433,299.638366699219,"2005","05",2005-05-01
"Laredo, TX","200506.nc4",2.52988570537127e-06,0,0.0141412178054452,1.12702870368958,7.77099514007568,303.171936035156,"2005","06",2005-06-01
"Laredo, TX","200507.nc4",1.88281974260462e-05,0,0.0159998442977667,1.13083219528198,6.84814262390137,302.933959960938,"2005","07",2005-07-01
"Laredo, TX","200508.nc4",6.87959482092992e-06,0,0.0155233908444643,1.13008856773376,6.7362813949585,303.034912109375,"2005","08",2005-08-01
"Laredo, TX","200509.nc4",1.89672882697778e-05,0,0.0150857530534267,1.13425552845001,6.25654458999634,302.335296630859,"2005","09",2005-09-01
"Laredo, TX","200510.nc4",1.4585641110898e-05,0,0.0128315426409245,1.1596337556839,6.27627038955688,296.660888671875,"2005","10",2005-10-01
"Laredo, TX","200511.nc4",4.34293724538293e-06,0,0.00879840180277824,1.17973589897156,6.63547706604004,292.987457275391,"2005","11",2005-11-01
"Laredo, TX","200512.nc4",4.62873504147865e-06,4.23981613706381e-11,0.00633612973615527,1.20488750934601,5.74888610839844,287.586334228516,"2005","12",2005-12-01
"Laredo, TX","200601.nc4",1.99439887182962e-06,0,0.00538364285603166,1.19489729404449,6.48345041275024,289.967651367188,"2006","01",2006-01-01
"Laredo, TX","200602.nc4",5.36722336619277e-06,0,0.00610231468454003,1.19663548469543,6.70006418228149,289.401306152344,"2006","02",2006-02-01
"Laredo, TX","200603.nc4",7.08392644810374e-06,0,0.00860060658305883,1.16665554046631,7.97003316879272,295.098571777344,"2006","03",2006-03-01
"Laredo, TX","200604.nc4",5.85576617595507e-06,0,0.0113303745165467,1.1448096036911,8.0059928894043,299.414215087891,"2006","04",2006-04-01
"Laredo, TX","200605.nc4",4.97338078275789e-06,0,0.0129009438678622,1.13867557048798,7.70696687698364,300.785980224609,"2006","05",2006-05-01
"Laredo, TX","200606.nc4",6.06970797889517e-06,0,0.0141895059496164,1.13659501075745,7.08067035675049,301.713104248047,"2006","06",2006-06-01
"Laredo, TX","200607.nc4",1.94885960809188e-05,0,0.0159775763750076,1.13676643371582,6.94867658615112,301.581146240234,"2006","07",2006-07-01
"Laredo, TX","200608.nc4",9.47348507907009e-06,0,0.0154142696410418,1.13171696662903,7.18593502044678,302.650909423828,"2006","08",2006-08-01
"Laredo, TX","200609.nc4",3.86856736440677e-05,0,0.0156395100057125,1.1438193321228,6.01918745040894,299.686462402344,"2006","09",2006-09-01
"Laredo, TX","200610.nc4",2.38805660046637e-05,0,0.0141320815309882,1.15829169750214,6.06883525848389,296.466003417969,"2006","10",2006-10-01
"Laredo, TX","200611.nc4",3.31990668200888e-06,0,0.0095200827345252,1.1803685426712,7.05243921279907,292.452575683594,"2006","11",2006-11-01
"Laredo, TX","200612.nc4",2.74515787168639e-05,0,0.00727717159315944,1.20923590660095,6.23385858535767,287.023773193359,"2006","12",2006-12-01
"Laredo, TX","200701.nc4",3.44137370120734e-05,3.32875316644277e-07,0.0067550465464592,1.22472667694092,5.94611692428589,283.648590087891,"2007","01",2007-01-01
"Laredo, TX","200702.nc4",4.87562147100107e-06,7.09511795019338e-14,0.00802577473223209,1.20075750350952,6.15339803695679,288.1142578125,"2007","02",2007-02-01
"Laredo, TX","200703.nc4",2.05120632017497e-05,0,0.010877781547606,1.1729177236557,8.13529968261719,293.809234619141,"2007","03",2007-03-01
"Laredo, TX","200704.nc4",1.19720762086217e-05,0,0.0105392299592495,1.16707217693329,7.64718627929688,294.666595458984,"2007","04",2007-04-01
"Laredo, TX","200705.nc4",1.85201770364074e-05,0,0.0144507577642798,1.14761734008789,7.3862886428833,298.683319091797,"2007","05",2007-05-01
"Laredo, TX","200706.nc4",3.58325560227968e-05,0,0.0168159827589989,1.1357626914978,7.16172552108765,301.079742431641,"2007","06",2007-06-01
"Laredo, TX","200707.nc4",4.97134533361532e-05,0,0.0185834467411041,1.14139783382416,6.30088663101196,299.866516113281,"2007","07",2007-07-01
"Laredo, TX","200708.nc4",2.30305231525563e-05,0,0.0181548874825239,1.1384516954422,6.33162546157837,300.694213867188,"2007","08",2007-08-01
"Laredo, TX","200709.nc4",4.9029134970624e-05,0,0.0175253637135029,1.14487540721893,5.8313102722168,299.436859130859,"2007","09",2007-09-01
"Laredo, TX","200710.nc4",4.87402621729416e-06,0,0.0123276999220252,1.15867745876312,6.51237916946411,296.8134765625,"2007","10",2007-10-01
"Laredo, TX","200711.nc4",6.70097006150172e-06,0,0.00941681023687124,1.18398797512054,6.38502788543701,292.121765136719,"2007","11",2007-11-01
"Laredo, TX","200712.nc4",3.99780310544884e-06,0,0.0070973839610815,1.1938362121582,6.72399806976318,289.700561523438,"2007","12",2007-12-01
"Laredo, TX","200801.nc4",9.34291256271536e-06,1.41206043711116e-13,0.00579710165038705,1.21481144428253,6.54909038543701,285.844543457031,"2008","01",2008-01-01
"Laredo, TX","200802.nc4",3.51851213054033e-06,0,0.00713678309693933,1.18231582641602,6.85464239120483,291.888244628906,"2008","02",2008-02-01
"Laredo, TX","200803.nc4",4.2732081055874e-06,0,0.00768088176846504,1.17350435256958,8.34862518310547,293.700592041016,"2008","03",2008-03-01
"Laredo, TX","200804.nc4",1.12667712528491e-05,0,0.00989157147705555,1.15505337715149,7.92072057723999,297.385406494141,"2008","04",2008-04-01
"Laredo, TX","200805.nc4",3.22920823236927e-05,0,0.0129893254488707,1.1359715461731,7.34264850616455,300.896026611328,"2008","05",2008-05-01
"Laredo, TX","200806.nc4",1.95048255591246e-06,0,0.0136206261813641,1.13069438934326,9.24788379669189,302.91064453125,"2008","06",2008-06-01
"Laredo, TX","200807.nc4",3.69828230759595e-05,0,0.0161642655730247,1.14101016521454,7.98286914825439,300.286804199219,"2008","07",2008-07-01
"Laredo, TX","200808.nc4",7.25337085896172e-05,0,0.0176620688289404,1.13561224937439,6.20907068252563,300.891418457031,"2008","08",2008-08-01
"Laredo, TX","200809.nc4",2.37840486079222e-05,0,0.0157873798161745,1.14953899383545,4.79338073730469,298.7255859375,"2008","09",2008-09-01
"Laredo, TX","200810.nc4",6.08822983849677e-06,0,0.0120042487978935,1.16754734516144,6.30579614639282,295.7216796875,"2008","10",2008-10-01
"Laredo, TX","200811.nc4",3.11149506160291e-06,0,0.00892707146704197,1.1847779750824,5.84468746185303,291.924194335938,"2008","11",2008-11-01
"Laredo, TX","200812.nc4",5.62798868486425e-06,0,0.0067643946968019,1.20366370677948,6.21914672851562,287.813232421875,"2008","12",2008-12-01
"Laredo, TX","200901.nc4",3.38671361532761e-06,0,0.00598368281498551,1.20149672031403,6.03848648071289,288.631774902344,"2009","01",2009-01-01
"Laredo, TX","200902.nc4",6.32744513495709e-06,0,0.00694669876247644,1.18603837490082,7.33488035202026,291.755554199219,"2009","02",2009-02-01
"Laredo, TX","200903.nc4",7.38517201170907e-06,0,0.00818026810884476,1.17664074897766,7.79457759857178,293.050628662109,"2009","03",2009-03-01
"Laredo, TX","200904.nc4",7.76882188802119e-06,0,0.00885555241256952,1.1555358171463,8.52982807159424,297.398742675781,"2009","04",2009-04-01
"Laredo, TX","200905.nc4",9.51685433392413e-06,0,0.0132648423314095,1.13973736763,7.21073579788208,300.499603271484,"2009","05",2009-05-01
"Laredo, TX","200906.nc4",4.44264924226445e-06,0,0.0145457377657294,1.12858045101166,7.99317741394043,302.882507324219,"2009","06",2009-06-01
"Laredo, TX","200907.nc4",1.75262698576262e-06,0,0.0135668162256479,1.12538003921509,7.90374755859375,304.501129150391,"2009","07",2009-07-01
"Laredo, TX","200908.nc4",3.0150874863466e-06,0,0.0135143781080842,1.1302375793457,7.56543397903442,303.580261230469,"2009","08",2009-08-01
"Laredo, TX","200909.nc4",4.98378321935888e-05,0,0.0158714391291142,1.14665770530701,5.49891519546509,299.155487060547,"2009","09",2009-09-01
"Laredo, TX","200910.nc4",2.08790006581694e-05,0,0.0129494797438383,1.15754795074463,7.03221082687378,296.335144042969,"2009","10",2009-10-01
"Laredo, TX","200911.nc4",7.73535612097476e-06,0,0.00876250863075256,1.18653631210327,5.95425939559937,291.370361328125,"2009","11",2009-11-01
"Laredo, TX","200912.nc4",3.14654535031877e-05,1.68791203074021e-14,0.00631006574258208,1.22144210338593,5.30856657028198,283.390045166016,"2009","12",2009-12-01
"Laredo, TX","201001.nc4",2.75028778560227e-05,9.55103995892159e-10,0.00667448714375496,1.21842193603516,6.63040351867676,284.549957275391,"2010","01",2010-01-01
"Laredo, TX","201002.nc4",3.09480237774551e-05,0,0.00667822035029531,1.21482598781586,6.15938663482666,284.610778808594,"2010","02",2010-02-01
"Laredo, TX","201003.nc4",4.18207037000684e-06,0,0.00766120571643114,1.18716156482697,7.48540306091309,290.455963134766,"2010","03",2010-03-01
"Laredo, TX","201004.nc4",2.1338657461456e-05,0,0.011714774183929,1.16181433200836,7.59475040435791,295.240264892578,"2010","04",2010-04-01
"Laredo, TX","201005.nc4",1.25831602417747e-05,0,0.014332321472466,1.14115190505981,8.13349342346191,299.694183349609,"2010","05",2010-05-01
"Laredo, TX","201006.nc4",1.42045810207492e-05,0,0.0163352936506271,1.13036000728607,7.88513517379761,302.367340087891,"2010","06",2010-06-01
"Laredo, TX","201007.nc4",4.11052351410035e-05,0,0.0184460002928972,1.1373336315155,7.43836402893066,300.80908203125,"2010","07",2010-07-01
"Laredo, TX","201008.nc4",4.75407296107733e-06,0,0.0164402034133673,1.12977969646454,6.47883892059326,302.828887939453,"2010","08",2010-08-01
"Laredo, TX","201009.nc4",5.51865377929062e-05,0,0.017149431630969,1.14128994941711,5.88802814483643,299.837280273438,"2010","09",2010-09-01
"Laredo, TX","201010.nc4",3.65051022299667e-07,0,0.0107987569645047,1.16510915756226,6.31766653060913,296.066162109375,"2010","10",2010-10-01
"Laredo, TX","201011.nc4",2.6819773211173e-06,0,0.00766245322301984,1.18427288532257,7.56133985519409,291.704010009766,"2010","11",2010-11-01
"Laredo, TX","201012.nc4",1.16499313662644e-06,0,0.00561108021065593,1.20251893997192,6.65596342086792,287.953765869141,"2010","12",2010-12-01
"Laredo, TX","201101.nc4",9.47079388424754e-06,0,0.00625705672428012,1.20837008953094,5.7172474861145,286.540710449219,"2011","01",2011-01-01
"Laredo, TX","201102.nc4",2.7327514544595e-06,3.40335191140184e-07,0.00666571594774723,1.20259571075439,7.59115266799927,287.880950927734,"2011","02",2011-02-01
"Laredo, TX","201103.nc4",2.77892740996322e-06,0,0.00882581248879433,1.16667413711548,7.77532815933228,295.072631835938,"2011","03",2011-03-01
"Laredo, TX","201104.nc4",7.40821974432038e-07,0,0.00919093657284975,1.14125156402588,8.83150768280029,300.092987060547,"2011","04",2011-04-01
"Laredo, TX","201105.nc4",3.07334107674251e-06,0,0.0121880825608969,1.13650929927826,8.18204116821289,300.930999755859,"2011","05",2011-05-01
"Laredo, TX","201106.nc4",6.55055600873311e-06,0,0.0135470144450665,1.13024151325226,8.11665439605713,302.843994140625,"2011","06",2011-06-01
"Laredo, TX","201107.nc4",7.39949064154644e-06,0,0.0147551652044058,1.12961053848267,7.63357925415039,303.006042480469,"2011","07",2011-07-01
"Laredo, TX","201108.nc4",4.13890074923984e-06,0,0.0143042597919703,1.12301707267761,7.17755270004272,304.562683105469,"2011","08",2011-08-01
"Laredo, TX","201109.nc4",7.92231730883941e-06,0,0.0124730402603745,1.13525450229645,6.05713367462158,302.333709716797,"2011","09",2011-09-01
"Laredo, TX","201110.nc4",2.20667834582855e-06,0,0.0106647852808237,1.16096210479736,7.03190660476685,296.708374023438,"2011","10",2011-10-01
"Laredo, TX","201111.nc4",2.10560051527864e-06,0,0.00773281557485461,1.18053722381592,7.37905931472778,292.821594238281,"2011","11",2011-11-01
"Laredo, TX","201112.nc4",2.2265208826866e-05,3.15811251027793e-34,0.00717645324766636,1.20846593379974,6.45382833480835,286.954193115234,"2011","12",2011-12-01
"Laredo, TX","201201.nc4",3.98504107579356e-06,0,0.00693693198263645,1.2010657787323,6.14692449569702,288.557189941406,"2012","01",2012-01-01
"Laredo, TX","201202.nc4",3.2168572943192e-05,0,0.00875806249678135,1.1940985918045,6.17596673965454,289.550964355469,"2012","02",2012-02-01
"Laredo, TX","201203.nc4",9.94138099486008e-06,0,0.010434053838253,1.16833829879761,7.86164474487305,294.509643554688,"2012","03",2012-03-01
"Laredo, TX","201204.nc4",6.74267676004092e-06,0,0.0109962979331613,1.15050339698792,8.25158214569092,298.263549804688,"2012","04",2012-04-01
"Laredo, TX","201205.nc4",1.08306621768861e-05,0,0.0130877364426851,1.14064264297485,7.41127777099609,300.314300537109,"2012","05",2012-05-01
"Laredo, TX","201206.nc4",9.37651566346176e-06,0,0.0139135112985969,1.12841725349426,7.22330093383789,303.048004150391,"2012","06",2012-06-01
"Laredo, TX","201207.nc4",2.05105607165024e-05,0,0.0154760489240289,1.13540983200073,7.31156444549561,302.008422851562,"2012","07",2012-07-01
"Laredo, TX","201208.nc4",3.43115220857726e-06,0,0.014022191055119,1.12753188610077,7.00970458984375,303.751800537109,"2012","08",2012-08-01
"Laredo, TX","201209.nc4",2.25420462811599e-05,0,0.0136825116351247,1.14311933517456,6.63233757019043,300.467193603516,"2012","09",2012-09-01
"Laredo, TX","201210.nc4",2.52396671385213e-06,0,0.0116510279476643,1.15683400630951,7.0563063621521,297.310424804688,"2012","10",2012-10-01
"Laredo, TX","201211.nc4",4.88613295601681e-06,0,0.00913821533322334,1.18118453025818,6.23391246795654,293.098388671875,"2012","11",2012-11-01
"Laredo, TX","201212.nc4",2.42122132476652e-06,0,0.0071449177339673,1.19155669212341,6.48666715621948,290.022674560547,"2012","12",2012-12-01
"Laredo, TX","201301.nc4",1.19928781714407e-05,0,0.00673269433900714,1.20900809764862,6.27928400039673,286.90771484375,"2013","01",2013-01-01
"Laredo, TX","201302.nc4",4.73452155347331e-06,0,0.0068003530614078,1.18738687038422,6.94136762619019,290.688995361328,"2013","02",2013-02-01
"Laredo, TX","201303.nc4",9.59129579314322e-07,0,0.00647115893661976,1.17994892597198,7.62074661254883,292.861846923828,"2013","03",2013-03-01
"Laredo, TX","201304.nc4",1.06624356703833e-05,0,0.00997844245284796,1.16191804409027,7.26534032821655,295.525512695312,"2013","04",2013-04-01
"Laredo, TX","201305.nc4",1.15876391646452e-05,0,0.0138273928314447,1.14865839481354,7.91857671737671,298.501678466797,"2013","05",2013-05-01
"Laredo, TX","201306.nc4",8.26810355647467e-06,0,0.0147173907607794,1.1319762468338,7.88246965408325,302.390747070312,"2013","06",2013-06-01
"Laredo, TX","201307.nc4",1.17490671982523e-05,0,0.0141798919066787,1.13394725322723,7.10884475708008,302.40380859375,"2013","07",2013-07-01
"Laredo, TX","201308.nc4",7.61831188356155e-06,0,0.0147160524502397,1.13348925113678,6.53787708282471,302.623413085938,"2013","08",2013-08-01
"Laredo, TX","201309.nc4",5.60083390155341e-05,0,0.0160980932414532,1.140620470047,6.03840827941895,300.027313232422,"2013","09",2013-09-01
"Laredo, TX","201310.nc4",9.17366287467303e-06,0,0.0126097127795219,1.15681886672974,6.62517356872559,297.228698730469,"2013","10",2013-10-01
"Laredo, TX","201311.nc4",3.25063083437271e-05,0,0.00844093412160873,1.19758892059326,5.8098521232605,289.580932617188,"2013","11",2013-11-01
"Laredo, TX","201312.nc4",2.07859666261356e-05,1.2142783523475e-12,0.00662036798894405,1.21543717384338,5.30373954772949,285.557678222656,"2013","12",2013-12-01
"Laredo, TX","201401.nc4",4.59378225059481e-06,1.49853815401002e-06,0.00557999080047011,1.22051739692688,6.0430474281311,284.787719726562,"2014","01",2014-01-01
"Laredo, TX","201402.nc4",6.72753685648786e-06,6.78922162933304e-08,0.00751128373667598,1.20072305202484,6.04067087173462,287.717010498047,"2014","02",2014-02-01
"Laredo, TX","201403.nc4",1.15134862426203e-05,1.14963256692135e-08,0.00836511049419641,1.18651258945465,6.65753936767578,290.791015625,"2014","03",2014-03-01
"Laredo, TX","201404.nc4",5.6609746934555e-06,0,0.00926644448190928,1.15733301639557,7.38857984542847,296.838256835938,"2014","04",2014-04-01
"Laredo, TX","201405.nc4",3.59655932697933e-05,0,0.0121055422350764,1.15138208866119,8.06038951873779,298.267761230469,"2014","05",2014-05-01
"Laredo, TX","201406.nc4",7.33503065930563e-06,0,0.015021450817585,1.13129711151123,8.61777400970459,302.338073730469,"2014","06",2014-06-01
"Laredo, TX","201407.nc4",1.12537582026562e-05,0,0.0147707145661116,1.13564312458038,7.39556789398193,302.219146728516,"2014","07",2014-07-01
"Laredo, TX","201408.nc4",7.67121309763752e-06,0,0.0156468227505684,1.1321325302124,6.76700687408447,302.616607666016,"2014","08",2014-08-01
"Laredo, TX","201409.nc4",3.51012677128892e-05,0,0.0165883656591177,1.14428520202637,5.90350675582886,299.570953369141,"2014","09",2014-09-01
"Laredo, TX","201410.nc4",8.59034480527043e-06,0,0.0133805107325315,1.15456962585449,6.45881509780884,297.541900634766,"2014","10",2014-10-01
"Laredo, TX","201411.nc4",3.54608855559491e-05,0,0.00822319090366364,1.20253074169159,6.51498126983643,288.243621826172,"2014","11",2014-11-01
"Laredo, TX","201412.nc4",2.14675965253264e-05,0,0.00896001886576414,1.20011734962463,5.9577751159668,288.302062988281,"2014","12",2014-12-01
"Laredo, TX","201501.nc4",1.70551102200989e-05,3.1216079605656e-06,0.00617457553744316,1.22591328620911,5.24377775192261,284.008972167969,"2015","01",2015-01-01
"Laredo, TX","201502.nc4",1.33646972244605e-05,0,0.00745035940781236,1.20840716362,5.95413684844971,286.823913574219,"2015","02",2015-02-01
"Laredo, TX","201503.nc4",6.18355479673482e-05,0,0.0100754909217358,1.19031727313995,5.38676500320435,290.418243408203,"2015","03",2015-03-01
"Laredo, TX","201504.nc4",3.66720814781729e-05,0,0.0142727997153997,1.15727734565735,6.21311283111572,296.068115234375,"2015","04",2015-04-01
"Laredo, TX","201505.nc4",6.44688188913278e-05,0,0.0163844358175993,1.14619088172913,8.11017227172852,298.660278320312,"2015","05",2015-05-01
"Laredo, TX","201506.nc4",2.38277789321728e-05,0,0.0165723748505116,1.14002561569214,7.17572546005249,300.434051513672,"2015","06",2015-06-01
"Laredo, TX","201507.nc4",1.73728119534644e-06,0,0.0150364944711328,1.13293623924255,8.84641742706299,302.453765869141,"2015","07",2015-07-01
"Laredo, TX","201508.nc4",4.94197183797951e-06,0,0.0142892366275191,1.12961196899414,6.72976636886597,303.349975585938,"2015","08",2015-08-01
"Laredo, TX","201509.nc4",1.53810669871746e-05,0,0.0149741536006331,1.13733744621277,6.20467185974121,301.244049072266,"2015","09",2015-09-01
"Laredo, TX","201510.nc4",3.09606439259369e-05,0,0.013384060934186,1.15130567550659,6.56790494918823,298.260131835938,"2015","10",2015-10-01
"Laredo, TX","201511.nc4",2.08587880479172e-05,0,0.0106748063117266,1.1783150434494,6.48672676086426,292.712066650391,"2015","11",2015-11-01
"Laredo, TX","201512.nc4",2.41561065195128e-06,0,0.00766849983483553,1.1924592256546,6.209312915802,289.466430664062,"2015","12",2015-12-01
"Laredo, TX","201601.nc4",1.64997745741857e-05,0,0.00613435870036483,1.21352422237396,6.12815284729004,285.727966308594,"2016","01",2016-01-01
